model_id,model_name,model_family,developer,release_date,context_window_tokens,mode,sources_found_in,canonical_model_id_litellm,canonical_model_id_openrouter,canonical_model_id_modelsdev,dedup_confidence,dedup_notes,avg_agentic_coding_score,avg_reasoning_chat_score
qwen-qwen-vl-max,Qwen: Qwen VL Max,qwen,qwen,2024-04-08,131072.0,chat,"openrouter,modelsdev",,qwen/qwen-vl-max,qwen/qwen-vl-max,high,,,
qwen-qwen-vl-plus,Qwen: Qwen VL Plus,qwen,openrouter,2024-01-25,2048.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen-vl-plus,qwen/qwen-vl-plus,qwen/qwen-vl-plus,high,,,
qwen-qwen2-5-14b-instruct,Qwen/Qwen2.5-14B-Instruct,qwen,Qwen,2024-09-18,33000.0,chat,modelsdev,,,Qwen/Qwen2.5-14B-Instruct,high,,,
qwen-qwen2-5-32b-instruct,Qwen/Qwen2.5-32B-Instruct,qwen,Qwen,2024-09-19,33000.0,chat,modelsdev,,,Qwen/Qwen2.5-32B-Instruct,high,,,
qwen-qwen2-5-72b-instruct,Qwen 2.5 72B Instruct,qwen,deepinfra,2024-09-19,32768.0,chat,"litellm,modelsdev",deepinfra/Qwen/Qwen2.5-72B-Instruct,,Qwen/Qwen2.5-72B-Instruct,high,,,
qwen-qwen2-5-72b-instruct-128k,Qwen/Qwen2.5-72B-Instruct-128K,qwen,Qwen,2024-09-18,131000.0,chat,modelsdev,,,Qwen/Qwen2.5-72B-Instruct-128K,high,,,
qwen-qwen2-5-7b-instruct,Qwen2.5 7B Instruct,qwen,deepinfra,2025-04-16,32768.0,chat,"litellm,modelsdev",deepinfra/Qwen/Qwen2.5-7B-Instruct,,qwen/qwen2.5-7b-instruct,high,,,
qwen-qwen2-5-coder-32b-instruct,Qwen2.5 Coder 32b Instruct,qwen,qwen,2024-11-06,128000.0,chat,modelsdev,,,qwen/qwen2.5-coder-32b-instruct,high,,,
qwen-qwen2-5-coder-7b-fast,Qwen2.5-Coder-7B (Fast),qwen,Qwen,2024-09-19,128000.0,chat,modelsdev,,,Qwen/Qwen2.5-Coder-7B-fast,high,,,
qwen-qwen2-5-coder-7b-instruct,Qwen: Qwen2.5 Coder 7B Instruct,qwen,qwen,2024-09-17,32768.0,chat,"openrouter,modelsdev",,qwen/qwen2.5-coder-7b-instruct,qwen/qwen2.5-coder-7b-instruct,high,,,
qwen-qwen2-5-vl-32b-instruct,Qwen: Qwen2.5 VL 32B Instruct,qwen,deepinfra,2024-11-01,128000.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen2.5-VL-32B-Instruct,qwen/qwen2.5-vl-32b-instruct,Qwen/Qwen2.5-VL-32B-Instruct,high,,,
qwen-qwen2-5-vl-72b-instruct,Qwen: Qwen2.5 VL 72B Instruct,qwen,qwen,2025-01-20,32768.0,chat,"openrouter,modelsdev",,qwen/qwen2.5-vl-72b-instruct,Qwen/Qwen2.5-VL-72B-Instruct,high,,,
qwen-qwen2-5-vl-72b-instruct-tee,Qwen2.5 VL 72B Instruct TEE,qwen,Qwen,2025-12-29,32768.0,chat,modelsdev,,,Qwen/Qwen2.5-VL-72B-Instruct-TEE,high,,,
qwen-qwen2-5-vl-7b-instruct,Qwen/Qwen2.5-VL-7B-Instruct,qwen,Qwen,2025-01-28,33000.0,chat,modelsdev,,,Qwen/Qwen2.5-VL-7B-Instruct,high,,,
qwen-qwen3-14b,Qwen: Qwen3 14B,qwen,deepinfra,2025-04-30,40960.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-14B,qwen/qwen3-14b,Qwen/Qwen3-14B,high,,,
qwen-qwen3-235b-a22b,Qwen: Qwen3 235B A22B,qwen,deepinfra,2024-12-01,40960.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-235B-A22B,qwen/qwen3-235b-a22b,qwen/qwen3-235b-a22b,high,,,
qwen-qwen3-235b-a22b-07-25,Qwen3 235B A22B Instruct 2507 (free),qwen,qwen,2025-04-28,262144.0,chat,modelsdev,,,qwen/qwen3-235b-a22b-07-25:free,high,,,
qwen-qwen3-235b-a22b-2507,Qwen: Qwen3 235B A22B Instruct 2507,qwen,openrouter,2025-04,262144.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3-235b-a22b-2507,qwen/qwen3-235b-a22b-2507,qwen/qwen3-235b-a22b-2507,high,,,
qwen-qwen3-235b-a22b-2507-v1,Qwen3 235B A22B 2507,qwen,,2025-09-18,131072.0,chat,"litellm,modelsdev",qwen.qwen3-235b-a22b-2507-v1:0,,qwen.qwen3-235b-a22b-2507-v1:0,high,,,
qwen-qwen3-235b-a22b-fp8,Qwen3 235B A22B,qwen,qwen,2025-04-29,40960.0,chat,modelsdev,,,qwen/qwen3-235b-a22b-fp8,high,,,
qwen-qwen3-235b-a22b-instruct-2507,Qwen3 235B A22B Instruct 2507,qwen,deepinfra,2025-04-28,262144.0,chat,"litellm,modelsdev",deepinfra/Qwen/Qwen3-235B-A22B-Instruct-2507,,Qwen/Qwen3-235B-A22B-Instruct-2507,high,,,
qwen-qwen3-235b-a22b-instruct-2507-maas,Qwen3 235B A22B Instruct,qwen,qwen,2025-08-13,262144.0,chat,modelsdev,,,qwen/qwen3-235b-a22b-instruct-2507-maas,high,,,
qwen-qwen3-235b-a22b-instruct-2507-tee,Qwen3 235B A22B Instruct 2507 TEE,qwen,Qwen,2025-12-29,262144.0,chat,modelsdev,,,Qwen/Qwen3-235B-A22B-Instruct-2507-TEE,high,,,
qwen-qwen3-235b-a22b-instruct-2507-tput,Qwen3 235B A22B Instruct 2507 FP8,qwen,Qwen,2025-07-25,262144.0,chat,modelsdev,,,Qwen/Qwen3-235B-A22B-Instruct-2507-tput,high,,,
qwen-qwen3-235b-a22b-thinking-2507,Qwen: Qwen3 235B A22B Thinking 2507,qwen,deepinfra,2025-07-01,262144.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-235B-A22B-Thinking-2507,qwen/qwen3-235b-a22b-thinking-2507,Qwen/Qwen3-235B-A22B-Thinking-2507,high,,,
qwen-qwen3-30b-a3b,Qwen: Qwen3 30B A3B,qwen,deepinfra,2025-04-28,40960.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-30B-A3B,qwen/qwen3-30b-a3b,qwen/qwen3-30b-a3b:free,high,,,
qwen-qwen3-30b-a3b-2507,Qwen3 30B A3B 2507,qwen,qwen,2025-07-30,262144.0,chat,modelsdev,,,qwen/qwen3-30b-a3b-2507,high,,,
qwen-qwen3-30b-a3b-fp8,Qwen3 30B A3B,qwen,qwen,2025-04-29,40960.0,chat,modelsdev,,,qwen/qwen3-30b-a3b-fp8,high,,,
qwen-qwen3-30b-a3b-instruct-2507,Qwen: Qwen3 30B A3B Instruct 2507,qwen,qwen,2025-07-30,262144.0,chat,"openrouter,modelsdev",,qwen/qwen3-30b-a3b-instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,high,,,
qwen-qwen3-30b-a3b-instruct-2507-fp8,Qwen3 30B 2507,qwen,Qwen,2025-07-30,64000.0,chat,modelsdev,,,Qwen/Qwen3-30B-A3B-Instruct-2507-FP8,high,,,
qwen-qwen3-30b-a3b-thinking-2507,Qwen: Qwen3 30B A3B Thinking 2507,qwen,qwen,2025-07-30,32768.0,chat,"openrouter,modelsdev",,qwen/qwen3-30b-a3b-thinking-2507,Qwen/Qwen3-30B-A3B-Thinking-2507,high,,,
qwen-qwen3-32b,Qwen: Qwen3 32B,qwen,deepinfra,2026-01-28,40960.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-32B,qwen/qwen3-32b,Qwen/Qwen3-32B,high,,,
qwen-qwen3-32b-fast,Qwen3-32B (Fast),qwen,Qwen,2026-01-28,128000.0,chat,modelsdev,,,Qwen/Qwen3-32B-fast,high,,,
qwen-qwen3-32b-fp8,Qwen3 32B,qwen,qwen,2025-04-29,40960.0,chat,modelsdev,,,qwen/qwen3-32b-fp8,high,,,
qwen-qwen3-32b-v1,Qwen3 32B (dense),qwen,,2025-09-18,16384.0,chat,"litellm,modelsdev",qwen.qwen3-32b-v1:0,,qwen.qwen3-32b-v1:0,high,,,
qwen-qwen3-4b,Qwen: Qwen3 4B (free),qwen,qwen,2025-04-30,40960.0,chat,"openrouter,modelsdev",,qwen/qwen3-4b:free,qwen/qwen3-4b:free,high,,,
qwen-qwen3-4b-fp8,Qwen3 4B,qwen,qwen,2025-04-29,128000.0,chat,modelsdev,,,qwen/qwen3-4b-fp8,high,,,
qwen-qwen3-5-122b-a10b,Qwen: Qwen3.5-122B-A10B,qwen,openrouter,2026-02-26,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-122b-a10b,qwen/qwen3.5-122b-a10b,Qwen/Qwen3.5-122B-A10B,high,,,
qwen-qwen3-5-27b,Qwen: Qwen3.5-27B,qwen,openrouter,2026-02-25,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-27b,qwen/qwen3.5-27b,Qwen/Qwen3.5-27B,high,,,
qwen-qwen3-5-35b-a3b,Qwen: Qwen3.5-35B-A3B,qwen,openrouter,2026-02-25,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-35b-a3b,qwen/qwen3.5-35b-a3b,Qwen/Qwen3.5-35B-A3B,high,,,
qwen-qwen3-5-397b-a17b,Qwen: Qwen3.5 397B A17B,qwen,openrouter,2026-02-16,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-397b-a17b,qwen/qwen3.5-397b-a17b,qwen/qwen3.5-397b-a17b,high,,,
qwen-qwen3-5-397b-a17b-tee,Qwen3.5 397B A17B TEE,qwen,Qwen,2026-02-18,262144.0,chat,modelsdev,,,Qwen/Qwen3.5-397B-A17B-TEE,high,,,
qwen-qwen3-5-4b,Qwen/Qwen3.5-4B,qwen,Qwen,2026-03-03,262144.0,chat,modelsdev,,,Qwen/Qwen3.5-4B,high,,,
qwen-qwen3-5-9b,Qwen: Qwen3.5-9B,qwen,qwen,2026-03-03,256000.0,chat,"openrouter,modelsdev",,qwen/qwen3.5-9b,Qwen/Qwen3.5-9B,high,,,
qwen-qwen3-5-flash-02-23,Qwen: Qwen3.5-Flash,qwen,openrouter,2026-02-26,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,qwen/qwen3.5-flash-02-23,high,,,
qwen-qwen3-5-plus,Qwen3.5 Plus,qwen,Qwen,2026-02,1000000.0,chat,modelsdev,,,Qwen/Qwen3.5-Plus,high,,,
qwen-qwen3-5-plus-02-15,Qwen: Qwen3.5 Plus 2026-02-15,qwen,openrouter,2026-02-16,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3.5-plus-02-15,qwen/qwen3.5-plus-02-15,qwen/qwen3.5-plus-02-15,high,,,
qwen-qwen3-8b,Qwen: Qwen3 8B,qwen,qwen,2025-04-30,40960.0,chat,"openrouter,modelsdev",,qwen/qwen3-8b,Qwen/Qwen3-8B,high,,,
qwen-qwen3-8b-fp8,Qwen3 8B,qwen,qwen,2025-04-29,128000.0,chat,modelsdev,,,qwen/qwen3-8b-fp8,high,,,
qwen-qwen3-coder,Qwen: Qwen3 Coder 480B A35B (free),qwen,openrouter,2025-07-23,262100.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3-coder,qwen/qwen3-coder:free,qwen/qwen3-coder,high,,,
qwen-qwen3-coder-30b,Qwen3 Coder 30B,qwen,qwen,2025-07-23,262144.0,chat,modelsdev,,,qwen/qwen3-coder-30b,high,,,
qwen-qwen3-coder-30b-a3b-instruct,Qwen: Qwen3 Coder 30B A3B Instruct,qwen,qwen,2025-07-31,160000.0,chat,"openrouter,modelsdev",,qwen/qwen3-coder-30b-a3b-instruct,Qwen/Qwen3-Coder-30B-A3B-Instruct,high,,,
qwen-qwen3-coder-30b-a3b-v1,Qwen3 Coder 30B A3B Instruct,qwen,,2025-09-18,131072.0,chat,"litellm,modelsdev",qwen.qwen3-coder-30b-a3b-v1:0,,qwen.qwen3-coder-30b-a3b-v1:0,high,,,
qwen-qwen3-coder-480b-a35b-instruct,Qwen3 Coder 480B A35B Instruct,qwen,deepinfra,2025-07-23,262144.0,chat,"litellm,modelsdev",deepinfra/Qwen/Qwen3-Coder-480B-A35B-Instruct,,qwen/qwen3-coder-480b-a35b-instruct,high,,,
qwen-qwen3-coder-480b-a35b-instruct-fp8,Qwen3 Coder 480B A35B Instruct,qwen,Qwen,2025-08-23,262144.0,chat,modelsdev,,,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8,high,,,
qwen-qwen3-coder-480b-a35b-instruct-fp8-tee,Qwen3 Coder 480B A35B Instruct FP8 TEE,qwen,Qwen,2025-12-29,262144.0,chat,modelsdev,,,Qwen/Qwen3-Coder-480B-A35B-Instruct-FP8-TEE,high,,,
qwen-qwen3-coder-480b-a35b-instruct-turbo,Qwen3 Coder 480B A35B Instruct Turbo,qwen,deepinfra,2025-07-23,262144.0,chat,"litellm,modelsdev",deepinfra/Qwen/Qwen3-Coder-480B-A35B-Instruct-Turbo,,Qwen/Qwen3-Coder-480B-A35B-Instruct-Turbo,high,,,
qwen-qwen3-coder-480b-a35b-v1,Qwen3 Coder 480B A35B Instruct,qwen,,2025-09-18,65536.0,chat,"litellm,modelsdev",qwen.qwen3-coder-480b-a35b-v1:0,,qwen.qwen3-coder-480b-a35b-v1:0,high,,,
qwen-qwen3-coder-flash,Qwen: Qwen3 Coder Flash,qwen,qwen,2025-07-23,1000000.0,chat,"openrouter,modelsdev",,qwen/qwen3-coder-flash,qwen/qwen3-coder-flash,high,,,
qwen-qwen3-coder-next,Qwen: Qwen3 Coder Next,qwen,,2026-02-03,8192.0,chat,"litellm,openrouter,modelsdev",qwen.qwen3-coder-next,qwen/qwen3-coder-next,qwen/qwen3-coder-next,high,,,
qwen-qwen3-coder-next-fp8,Qwen3 Coder Next FP8,qwen,Qwen,2026-02-03,262144.0,chat,modelsdev,,,Qwen/Qwen3-Coder-Next-FP8,high,,,
qwen-qwen3-coder-plus,Qwen: Qwen3 Coder Plus,qwen,openrouter,2025-07-23,65536.0,chat,"litellm,openrouter,modelsdev",openrouter/qwen/qwen3-coder-plus,qwen/qwen3-coder-plus,qwen/qwen3-coder-plus,high,,,
qwen-qwen3-embedding-4b,Qwen 3 Embedding 4B,qwen,qwen,2025-01-01,32000.0,chat,modelsdev,,,qwen/qwen3-embedding-4b,high,,,
qwen-qwen3-embedding-8b,Qwen3 Embedding 8B,qwen,Qwen,2025-07-30,40960.0,chat,modelsdev,,,Qwen/Qwen3-Embedding-8B,high,,,
qwen-qwen3-max,Qwen: Qwen3 Max,qwen,qwen,2026-01-23,262144.0,chat,"openrouter,modelsdev",,qwen/qwen3-max,qwen/qwen3-max,high,,,
qwen-qwen3-max-thinking,Qwen: Qwen3 Max Thinking,qwen,qwen,2026-01-23,262144.0,chat,"openrouter,modelsdev",,qwen/qwen3-max-thinking,qwen/qwen3-max-thinking,high,,,
qwen-qwen3-next-80b-a3b,Qwen/Qwen3-Next-80B-A3B-Instruct,qwen,,2025-09-18,8192.0,chat,"litellm,modelsdev",qwen.qwen3-next-80b-a3b,,qwen.qwen3-next-80b-a3b,high,,,
qwen-qwen3-next-80b-a3b-instruct,Qwen: Qwen3 Next 80B A3B Instruct (free),qwen,deepinfra,2025-01-10,262144.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-Next-80B-A3B-Instruct,qwen/qwen3-next-80b-a3b-instruct:free,Qwen/Qwen3-Next-80B-A3B-Instruct,high,,,
qwen-qwen3-next-80b-a3b-thinking,Qwen: Qwen3 Next 80B A3B Thinking,qwen,deepinfra,2024-12-01,262144.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/Qwen3-Next-80B-A3B-Thinking,qwen/qwen3-next-80b-a3b-thinking,qwen/qwen3-next-80b-a3b-thinking,high,,,
qwen-qwen3-omni-30b-a3b-captioner,Qwen/Qwen3-Omni-30B-A3B-Captioner,qwen,Qwen,2025-10-04,66000.0,chat,modelsdev,,,Qwen/Qwen3-Omni-30B-A3B-Captioner,high,,,
qwen-qwen3-omni-30b-a3b-instruct,Qwen3 Omni 30B A3B Instruct,qwen,qwen,2025-09-24,65536.0,chat,modelsdev,,,qwen/qwen3-omni-30b-a3b-instruct,high,,,
qwen-qwen3-omni-30b-a3b-thinking,Qwen3 Omni 30B A3B Thinking,qwen,qwen,2025-09-24,65536.0,chat,modelsdev,,,qwen/qwen3-omni-30b-a3b-thinking,high,,,
qwen-qwen3-vl-235b-a22b,Qwen/Qwen3-VL-235B-A22B-Instruct,qwen,,2025-10-04,8192.0,chat,"litellm,modelsdev",qwen.qwen3-vl-235b-a22b,,qwen.qwen3-vl-235b-a22b,high,,,
qwen-qwen3-vl-235b-a22b-instruct,Qwen: Qwen3 VL 235B A22B Instruct,qwen,qwen,2025-09-24,262144.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-235b-a22b-instruct,qwen/qwen3-vl-235b-a22b-instruct,high,,,
qwen-qwen3-vl-235b-a22b-instruct-fp8,Qwen3-VL 235B,qwen,Qwen,2024-11-01,218000.0,chat,modelsdev,,,Qwen/Qwen3-VL-235B-A22B-Instruct-FP8,high,,,
qwen-qwen3-vl-235b-a22b-thinking,Qwen: Qwen3 VL 235B A22B Thinking,qwen,qwen,2025-09-24,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-235b-a22b-thinking,qwen/qwen3-vl-235b-a22b-thinking,high,,,
qwen-qwen3-vl-30b-a3b-instruct,Qwen: Qwen3 VL 30B A3B Instruct,qwen,qwen,2025-07-30,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-30b-a3b-instruct,Qwen/Qwen3-VL-30B-A3B-Instruct,high,,,
qwen-qwen3-vl-30b-a3b-thinking,Qwen: Qwen3 VL 30B A3B Thinking,qwen,qwen,2025-10-11,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-30b-a3b-thinking,qwen/qwen3-vl-30b-a3b-thinking,high,,,
qwen-qwen3-vl-32b-instruct,Qwen: Qwen3 VL 32B Instruct,qwen,qwen,2025-10-21,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-32b-instruct,Qwen/Qwen3-VL-32B-Instruct,high,,,
qwen-qwen3-vl-32b-thinking,Qwen/Qwen3-VL-32B-Thinking,qwen,Qwen,2025-10-21,262000.0,chat,modelsdev,,,Qwen/Qwen3-VL-32B-Thinking,high,,,
qwen-qwen3-vl-8b-instruct,Qwen: Qwen3 VL 8B Instruct,qwen,qwen,2025-10-17,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-8b-instruct,qwen/qwen3-vl-8b-instruct,high,,,
qwen-qwen3-vl-8b-thinking,Qwen: Qwen3 VL 8B Thinking,qwen,qwen,2025-10-15,131072.0,chat,"openrouter,modelsdev",,qwen/qwen3-vl-8b-thinking,Qwen/Qwen3-VL-8B-Thinking,high,,,
qwen-qwen3-vl-embedding-8b,Qwen3-VL Embedding 8B,qwen,Qwen,2026-02-05,32000.0,chat,modelsdev,,,Qwen/Qwen3-VL-Embedding-8B,high,,,
qwen-qwen3guard-gen-0-6b,Qwen3Guard Gen 0.6B,qwen,Qwen,2025-12-29,32768.0,chat,modelsdev,,,Qwen/Qwen3Guard-Gen-0.6B,high,,,
qwen-qwencoder-models-qwen3-coder-30b-a3b-instruct,Qwen3 Coder 30B A3B Instruct,qwen,qwen,2025-07-31,262144.0,chat,modelsdev,,,qwen/qwenCoder/models/Qwen3-Coder-30B-A3B-Instruct,high,,,
qwen-qwenlm-models-qwen3-30b-a3b-instruct-2507,Qwen3 30B A3B Instruct 2507,qwen,qwen,2025-07-30,262144.0,chat,modelsdev,,,qwen/qwenLM/models/Qwen3-30B-A3B-Instruct-2507,high,,,
qwen-qwenlm-models-qwen3-30b-a3b-thinking-2507,Qwen3 30B A3B Thinking 2507,qwen,qwen,2025-07-31,262144.0,chat,modelsdev,,,qwen/qwenLM/models/Qwen3-30B-A3B-Thinking-2507,high,,,
qwen-qwq-32b,Qwen: QwQ 32B,qwen,deepinfra,2025-03-05,131072.0,chat,"litellm,openrouter,modelsdev",deepinfra/Qwen/QwQ-32B,qwen/qwq-32b,qwen/qwq-32b,high,,,
qwen-turbo,Qwen-Turbo,qwen,,2025-08-05,1000000.0,chat,modelsdev,,,qwen-turbo,high,,,
qwen-vl-max,Qwen-VL Max,qwen,,2024-04-08,131072.0,chat,modelsdev,,,qwen-vl-max,high,multiple versioned variants exist for this family,,
qwen-vl-max-2025-01-25,Qwen VL-MAX-2025-01-25,qwen,,2025-08-05,128000.0,chat,modelsdev,,,qwen-vl-max-2025-01-25,high,multiple versioned variants exist for this family,,
qwen-vl-ocr,Qwen-VL OCR,qwen,,2024-10-28,34096.0,chat,modelsdev,,,qwen-vl-ocr,high,,,
qwen-vl-plus,Qwen-VL Plus,qwen,,2024-01-25,131072.0,chat,modelsdev,,,qwen-vl-plus,high,,,
qwen2-5-14b-instruct,Qwen2.5 14B Instruct,qwen,,2024-09,131072.0,chat,modelsdev,,,qwen2-5-14b-instruct,high,,,
qwen2-5-32b-eva-v0-2,Qwen 2.5 32b EVA,qwen,,2024-09-01,24576.0,chat,modelsdev,,,Qwen2.5-32B-EVA-v0.2,high,,,
qwen2-5-32b-instruct,Qwen2.5 32B Instruct,qwen,,2024-09,131072.0,chat,modelsdev,,,qwen2-5-32b-instruct,high,,,
qwen2-5-72b-instruct,Qwen2.5 72B Instruct,qwen,,2024-09,131072.0,chat,modelsdev,,,qwen2-5-72b-instruct,high,,,
qwen2-5-7b-instruct,Qwen2.5 7B Instruct,qwen,,2024-09,131072.0,chat,modelsdev,,,qwen2-5-7b-instruct,high,,,
qwen2-5-coder-32b-instruct,Qwen2.5-Coder-32B-Instruct,qwen,,2025-03-24,32768.0,chat,modelsdev,,,qwen2.5-coder-32b-instruct,high,,,
qwen2-5-coder-7b-fast,Qwen2.5 Coder 7B fast,qwen,,2024-09-15,32000.0,chat,modelsdev,,,qwen2.5-coder-7b-fast,high,,,
qwen2-5-coder-7b-instruct,Qwen2.5-Coder 7B Instruct,qwen,,2024-11,131072.0,chat,modelsdev,,,qwen2-5-coder-7b-instruct,high,,,
qwen2-5-math-72b-instruct,Qwen2.5-Math 72B Instruct,qwen,,2024-09,4096.0,chat,modelsdev,,,qwen2-5-math-72b-instruct,high,,,
qwen2-5-math-7b-instruct,Qwen2.5-Math 7B Instruct,qwen,,2024-09,4096.0,chat,modelsdev,,,qwen2-5-math-7b-instruct,high,,,
qwen2-5-omni-7b,Qwen2.5-Omni 7B,qwen,,2024-12,32768.0,chat,modelsdev,,,qwen2-5-omni-7b,high,,,
qwen2-5-vl-72b-instruct,Qwen 2.5 VL 72B Instruct,qwen,,2025-08-05,128000.0,chat,modelsdev,,,qwen2.5-vl-72b-instruct,high,,,
qwen2-5-vl-7b-instruct,Qwen 2.5 VL 7B Instruct,qwen,,2025-08-05,128000.0,chat,modelsdev,,,qwen2.5-vl-7b-instruct,high,,,
qwen25-vl-72b-instruct,Qwen25 VL 72b,qwen,,2025-05-10,32000.0,chat,modelsdev,,,qwen25-vl-72b-instruct,high,,,
qwen3-14b,Qwen3 14B,qwen,,2025-04,131072.0,chat,modelsdev,,,qwen3-14b,high,,,
qwen3-235b,Qwen3-235B-A22B,qwen,,2024-12-01,128000.0,chat,modelsdev,,,qwen3-235b,high,,,
qwen3-235b-a22b,Qwen 3 235B A22B,qwen,,2025-08-05,128000.0,chat,modelsdev,,,qwen3-235b-a22b,high,,,
qwen3-235b-a22b-instruct,Qwen3-235B-A22B-Instruct,qwen,,2025-07-01,256000.0,chat,modelsdev,,,qwen3-235b-a22b-instruct,high,,,
qwen3-235b-a22b-instruct-2507,Qwen3 235b A22B Instruct 2507,qwen,,2025-08-12,262144.0,chat,modelsdev,,,qwen3-235b-a22b-instruct-2507,high,,,
qwen3-235b-a22b-thinking,Qwen3 235B A22B Thinking,qwen,,2025-07-25,262144.0,chat,modelsdev,,,qwen3-235b-a22b-thinking,high,,,
qwen3-235b-a22b-thinking-2507,Qwen3-235B-A22B-Thinking,qwen,,2025-07-01,256000.0,chat,modelsdev,,,qwen3-235b-a22b-thinking-2507,high,,,
qwen3-30b-a3b,Qwen3 30B A3B,qwen,,2025-08-05,40000.0,chat,modelsdev,,,qwen3-30b-a3b,high,,,
qwen3-30b-a3b-instruct-2507,Qwen3 30b A3b Instruct 2507,qwen,,2026-02-04,128000.0,chat,modelsdev,,,qwen3-30b-a3b-instruct-2507,high,,,
qwen3-30b-a3b-thinking-2507,Qwen3 30b A3b Thinking 2507,qwen,,2026-02-04,126000.0,chat,modelsdev,,,qwen3-30b-a3b-thinking-2507,high,,,
qwen3-32b,Qwen3-32B,qwen,,2024-12-01,128000.0,chat,modelsdev,,,qwen3-32b,high,,,
qwen3-4b,Venice Small,,,2025-04-29,32000.0,chat,modelsdev,,,qwen3-4b,high,,,
qwen3-5,qwen3.5:397b,qwen,,2026-02-15,262144.0,chat,modelsdev,,,qwen3.5:397b,high,,,
qwen3-5-35b-a3b,Qwen 3.5 35B A3B,qwen,,2026-02-25,256000.0,chat,modelsdev,,,qwen3-5-35b-a3b,high,,,
qwen3-5-397b-a17b,Qwen3.5 397B A17B,qwen,,2026-02-22,256000.0,chat,modelsdev,,,qwen3.5-397b-a17b,high,,,
qwen3-5-flash,Qwen3.5 Flash,qwen,,2026-02-23,1000000.0,chat,modelsdev,,,qwen3.5-flash,high,,,
qwen3-5-plus,Qwen3.5 Plus,qwen,,2026-02-16,1000000.0,chat,modelsdev,,,qwen3.5-plus,high,,,
qwen3-8b,Qwen3 8B,qwen,,2025-04,131072.0,chat,modelsdev,,,qwen3-8b,high,,,
qwen3-asr-flash,Qwen3-ASR Flash,qwen,,2025-09-08,53248.0,chat,modelsdev,,,qwen3-asr-flash,high,,,
qwen3-coder,qwen3-coder:480b,qwen,,2025-07-22,262144.0,chat,modelsdev,,,qwen3-coder:480b,high,,,
qwen3-coder-30b-a3b,Qwen3-Coder 30B-A3B,qwen,,2025-04,128000.0,chat,modelsdev,,,qwen3-coder-30b-a3b,high,,,
qwen3-coder-30b-a3b-instruct,Qwen3-Coder 30B-A3B Instruct,qwen,,2025-04,128000.0,chat,modelsdev,,,qwen3-coder-30b-a3b-instruct,high,,,
qwen3-coder-480b-a35b-instruct,Qwen3 Coder 480B A35B Instruct,qwen,,2025-08-14,262000.0,chat,modelsdev,,,qwen3-coder-480b-a35b-instruct,high,,,
qwen3-coder-480b-a35b-instruct-turbo,Qwen 3 Coder 480B Turbo,qwen,,2026-01-27,256000.0,chat,modelsdev,,,qwen3-coder-480b-a35b-instruct-turbo,high,,,
qwen3-coder-flash,Qwen3 Coder Flash,qwen,,2025-07-28,1000000.0,chat,modelsdev,,,qwen3-coder-flash,high,,,
qwen3-coder-next,Qwen3 Coder Next,qwen,,2026-02-03,262144.0,chat,modelsdev,,,qwen3-coder-next,high,,,
qwen3-coder-plus,Qwen3 Coder Plus,qwen,,2025-07-23,1000000.0,chat,modelsdev,,,qwen3-coder-plus,high,,,
qwen3-embedding-4b,Qwen3-Embedding 4B,qwen,,2025-06-06,32000.0,chat,modelsdev,,,qwen3-embedding-4b,high,,,
qwen3-livetranslate-flash-realtime,Qwen3-LiveTranslate Flash Realtime,qwen,,2025-09-22,53248.0,chat,modelsdev,,,qwen3-livetranslate-flash-realtime,high,,,
qwen3-max,Qwen3-Max,qwen,,2025-01-01,256000.0,chat,modelsdev,,,qwen3-max,high,multiple versioned variants exist for this family,,
